Wavelength	OC32S		O13CS		OC33S		OC34S	
nm	cm2	1s	cm2	1s	cm2	1s	cm2	1s
241.52	6.67620E-20	5.09114E-22	6.36461E-20	7.67879E-22	6.65269E-20	3.89575E-22	6.66929E-20	3.14910E-22
241.5	6.70327E-20	3.57714E-22	6.37128E-20	6.62995E-22	6.66101E-20	4.86211E-22	6.67851E-20	2.61539E-22
241.48	6.72249E-20	2.34160E-22	6.38926E-20	6.78934E-22	6.68374E-20	4.16815E-22	6.68972E-20	4.83025E-22
241.46	6.74952E-20	3.91618E-22	6.40480E-20	6.96315E-22	6.71930E-20	4.00225E-22	6.70624E-20	5.73820E-22
241.44	6.75064E-20	4.66300E-22	6.41206E-20	4.97717E-22	6.73389E-20	5.32072E-22	6.71354E-20	4.33883E-22
241.42	6.74301E-20	5.53213E-22	6.42812E-20	4.41303E-22	6.75776E-20	3.85480E-22	6.74965E-20	3.18282E-22
241.4	6.79808E-20	3.66106E-22	6.46109E-20	7.95866E-22	6.77912E-20	4.59281E-22	6.78254E-20	4.13721E-22
241.38	6.82043E-20	5.45076E-22	6.48688E-20	8.80453E-22	6.79111E-20	6.33496E-22	6.76974E-20	5.19876E-22
241.36	6.82766E-20	2.82485E-22	6.50110E-20	5.03407E-22	6.80652E-20	6.84207E-22	6.78209E-20	5.03360E-22
241.34	6.87465E-20	1.46684E-22	6.51266E-20	5.72339E-22	6.82851E-20	7.19602E-22	6.82276E-20	3.31758E-22
241.32	6.89040E-20	3.60555E-22	6.54759E-20	8.36089E-22	6.85089E-20	4.15530E-22	6.82170E-20	3.16654E-22
241.3	6.89302E-20	6.81159E-22	6.55356E-20	7.26443E-22	6.88161E-20	4.41444E-22	6.83483E-20	3.42369E-22
241.28	6.92020E-20	8.86185E-22	6.55222E-20	7.08693E-22	6.90850E-20	5.24408E-22	6.85760E-20	4.08570E-22
241.26	6.94712E-20	3.94991E-22	6.57262E-20	7.14936E-22	6.90978E-20	4.71494E-22	6.87786E-20	5.17745E-22
241.24	6.95591E-20	1.79154E-22	6.59319E-20	5.88918E-22	6.92196E-20	3.85952E-22	6.91116E-20	5.18922E-22
241.22	6.98493E-20	1.85595E-22	6.62287E-20	7.64272E-22	6.93849E-20	5.43758E-22	6.93633E-20	4.42776E-22
241.2	7.00613E-20	1.48738E-22	6.64112E-20	5.87441E-22	6.93739E-20	4.18298E-22	6.94607E-20	3.07034E-22
241.18	7.04603E-20	2.40879E-22	6.67023E-20	5.82000E-22	6.96654E-20	4.35145E-22	6.95887E-20	1.91725E-22
241.16	7.04228E-20	3.12923E-22	6.67680E-20	7.56173E-22	6.99093E-20	3.75594E-22	6.95603E-20	3.58709E-22
241.14	7.07237E-20	3.19381E-22	6.69624E-20	7.74951E-22	7.01216E-20	3.48513E-22	6.99794E-20	4.45205E-22
241.12	7.08821E-20	3.67151E-22	6.69975E-20	4.30301E-22	7.02358E-20	3.32141E-22	7.02245E-20	3.44615E-22
241.1	7.08769E-20	5.01938E-22	6.73994E-20	6.37132E-22	7.05179E-20	3.04060E-22	7.03815E-20	4.62284E-22
241.08	7.10239E-20	5.45530E-22	6.77223E-20	7.37664E-22	7.06387E-20	5.93843E-22	7.04706E-20	5.39145E-22
241.06	7.11967E-20	5.03836E-22	6.79574E-20	6.70096E-22	7.07887E-20	5.85785E-22	7.05393E-20	3.19459E-22
241.04	7.16460E-20	3.55284E-22	6.79303E-20	5.95770E-22	7.10870E-20	5.74206E-22	7.10532E-20	4.17773E-22
241.02	7.16884E-20	5.00445E-22	6.81785E-20	5.76319E-22	7.13114E-20	7.59270E-22	7.11365E-20	5.63436E-22
241	7.19382E-20	4.90231E-22	6.82586E-20	6.12035E-22	7.13302E-20	4.36754E-22	7.13726E-20	5.77164E-22
240.98	7.21640E-20	6.00740E-22	6.85298E-20	5.52976E-22	7.12656E-20	4.08677E-22	7.15586E-20	4.02811E-22
240.96	7.23960E-20	6.71062E-22	6.89481E-20	5.29812E-22	7.15895E-20	4.97659E-22	7.16513E-20	4.13690E-22
240.94	7.24074E-20	5.23816E-22	6.89788E-20	6.31519E-22	7.19265E-20	5.27590E-22	7.20157E-20	3.43008E-22
240.92	7.25275E-20	6.51046E-22	6.93103E-20	8.03719E-22	7.20796E-20	6.49084E-22	7.21675E-20	4.42686E-22
240.9	7.27458E-20	4.19262E-22	6.94078E-20	6.60150E-22	7.23922E-20	4.56771E-22	7.26089E-20	6.29235E-22
240.88	7.26519E-20	3.49651E-22	6.93450E-20	5.29085E-22	7.26590E-20	4.61295E-22	7.26008E-20	3.55002E-22
240.86	7.30140E-20	3.69071E-22	6.95820E-20	5.22658E-22	7.25338E-20	5.74651E-22	7.27836E-20	3.48868E-22
240.84	7.33574E-20	2.38773E-22	6.99573E-20	7.61104E-22	7.30003E-20	4.24287E-22	7.29334E-20	3.11549E-22
240.82	7.31612E-20	3.10788E-22	7.00014E-20	5.65872E-22	7.32282E-20	6.48109E-22	7.31728E-20	3.86094E-22
240.8	7.33515E-20	4.99751E-22	7.02043E-20	5.24935E-22	7.35791E-20	7.35241E-22	7.31423E-20	4.45233E-22
240.78	7.37161E-20	3.89359E-22	7.03581E-20	5.50016E-22	7.36285E-20	7.49344E-22	7.34654E-20	3.65836E-22
240.76	7.38072E-20	3.16121E-22	7.05260E-20	5.97302E-22	7.36665E-20	4.98633E-22	7.35961E-20	3.91757E-22
240.74	7.41325E-20	4.90616E-22	7.07523E-20	7.81188E-22	7.40123E-20	4.29412E-22	7.35683E-20	4.58165E-22
240.72	7.44779E-20	2.80060E-22	7.09115E-20	5.70243E-22	7.43224E-20	5.13619E-22	7.38828E-20	4.91981E-22
240.7	7.44820E-20	2.64710E-22	7.09966E-20	3.82434E-22	7.43636E-20	5.07206E-22	7.39792E-20	5.03881E-22
240.68	7.46173E-20	6.43815E-22	7.13194E-20	6.27717E-22	7.45667E-20	5.11331E-22	7.42142E-20	4.19220E-22
240.66	7.48591E-20	5.86220E-22	7.14774E-20	6.83210E-22	7.47412E-20	5.33291E-22	7.42240E-20	4.43111E-22
240.64	7.52118E-20	3.83474E-22	7.16885E-20	6.86206E-22	7.49598E-20	4.51986E-22	7.44426E-20	3.87130E-22
240.62	7.55556E-20	5.65155E-22	7.17160E-20	6.06542E-22	7.49704E-20	4.34294E-22	7.45551E-20	3.28543E-22
240.6	7.57333E-20	4.65862E-22	7.20486E-20	8.54039E-22	7.51433E-20	4.64187E-22	7.47739E-20	3.40184E-22
240.58	7.57648E-20	1.71363E-22	7.20057E-20	6.16733E-22	7.53633E-20	4.43933E-22	7.49497E-20	3.23002E-22
240.56	7.60213E-20	3.30487E-22	7.21254E-20	7.49911E-22	7.54688E-20	5.69258E-22	7.50007E-20	3.24835E-22
240.54	7.62390E-20	3.47081E-22	7.21405E-20	7.49479E-22	7.55997E-20	5.08284E-22	7.53658E-20	2.74269E-22
240.52	7.62171E-20	4.23780E-22	7.26799E-20	5.39618E-22	7.57987E-20	4.27835E-22	7.56215E-20	1.91688E-22
240.5	7.65569E-20	2.04074E-22	7.27367E-20	5.46024E-22	7.58772E-20	5.89178E-22	7.60049E-20	2.90621E-22
240.48	7.63479E-20	6.52922E-22	7.28603E-20	6.06622E-22	7.58323E-20	6.71589E-22	7.58363E-20	3.21249E-22
240.46	7.68693E-20	5.72521E-22	7.28154E-20	7.55190E-22	7.61938E-20	5.67165E-22	7.59509E-20	2.96007E-22
240.44	7.70453E-20	1.68849E-22	7.30461E-20	6.45060E-22	7.62179E-20	6.41058E-22	7.61245E-20	4.40443E-22
240.42	7.68517E-20	5.66232E-22	7.34168E-20	6.40088E-22	7.64980E-20	7.11868E-22	7.67207E-20	1.37948E-22
240.4	7.70724E-20	3.16290E-22	7.33890E-20	5.13503E-22	7.67155E-20	5.05220E-22	7.66266E-20	2.14648E-22
240.38	7.75547E-20	3.44052E-22	7.36160E-20	7.65409E-22	7.71514E-20	5.31442E-22	7.70629E-20	6.15988E-22
240.36	7.75670E-20	1.97332E-22	7.39524E-20	8.73777E-22	7.71479E-20	5.31593E-22	7.71868E-20	4.20985E-22
240.34	7.78090E-20	3.76654E-22	7.39253E-20	5.31751E-22	7.73229E-20	4.82346E-22	7.75533E-20	2.92376E-22
240.32	7.79977E-20	4.42931E-22	7.40401E-20	7.27649E-22	7.74605E-20	6.97180E-22	7.77725E-20	4.29836E-22
240.3	7.82540E-20	2.34881E-22	7.45639E-20	7.79006E-22	7.76578E-20	5.55545E-22	7.81102E-20	4.34171E-22
240.28	7.80266E-20	4.30571E-22	7.43105E-20	6.53064E-22	7.80718E-20	6.02399E-22	7.83020E-20	4.28403E-22
240.26	7.84299E-20	4.69407E-22	7.45038E-20	6.48469E-22	7.82586E-20	2.82153E-22	7.84641E-20	6.61541E-22
240.24	7.84265E-20	3.74342E-22	7.46697E-20	5.42817E-22	7.84822E-20	6.01805E-22	7.83899E-20	3.51054E-22
240.22	7.87825E-20	3.96203E-22	7.50800E-20	6.11917E-22	7.90390E-20	5.26391E-22	7.86974E-20	4.05334E-22
240.2	7.92400E-20	5.98824E-22	7.51420E-20	5.37262E-22	7.85466E-20	5.22529E-22	7.87479E-20	2.19366E-22
240.18	7.93480E-20	6.09120E-22	7.54501E-20	6.17216E-22	7.91861E-20	3.25522E-22	7.91745E-20	5.05091E-22
240.16	7.96033E-20	2.78888E-22	7.56003E-20	4.50199E-22	7.95481E-20	4.50791E-22	7.94435E-20	2.99580E-22
240.14	7.98457E-20	2.39592E-22	7.60791E-20	5.83942E-22	7.95343E-20	4.60398E-22	7.94522E-20	5.68486E-22
240.12	8.01101E-20	3.65147E-22	7.62385E-20	5.56379E-22	7.99644E-20	6.13350E-22	7.96688E-20	4.02872E-22
240.1	8.02716E-20	5.57492E-22	7.62973E-20	5.36363E-22	7.99946E-20	5.63859E-22	7.99102E-20	4.06617E-22
240.08	8.07726E-20	2.49655E-22	7.65425E-20	5.85821E-22	8.03075E-20	8.36047E-22	8.00165E-20	4.76140E-22
240.06	8.09662E-20	4.85266E-22	7.69051E-20	5.84550E-22	8.05146E-20	4.73273E-22	8.01177E-20	3.87558E-22
240.04	8.10264E-20	4.32105E-22	7.71171E-20	4.72619E-22	8.08062E-20	4.65656E-22	8.03851E-20	4.35628E-22
240.02	8.13360E-20	3.54050E-22	7.74574E-20	5.68778E-22	8.10700E-20	5.80905E-22	8.08165E-20	3.73665E-22
240	8.13961E-20	6.49535E-22	7.75925E-20	5.07065E-22	8.11350E-20	5.76855E-22	8.07884E-20	3.76747E-22
239.98	8.19567E-20	4.71656E-22	7.77289E-20	7.56550E-22	8.15363E-20	4.23203E-22	8.13773E-20	4.52904E-22
239.96	8.18529E-20	5.90192E-22	7.79995E-20	5.62265E-22	8.15267E-20	6.02977E-22	8.17425E-20	4.51257E-22
239.94	8.25596E-20	5.66557E-22	7.85289E-20	4.94782E-22	8.15356E-20	5.85651E-22	8.15859E-20	4.08006E-22
239.92	8.23218E-20	6.23114E-22	7.83758E-20	6.18229E-22	8.18825E-20	4.12929E-22	8.19690E-20	5.66301E-22
239.9	8.28626E-20	5.10265E-22	7.82740E-20	6.99024E-22	8.21387E-20	4.48206E-22	8.22203E-20	4.79357E-22
239.88	8.30310E-20	3.82404E-22	7.89667E-20	6.08922E-22	8.23702E-20	4.07156E-22	8.23687E-20	4.23401E-22
239.86	8.32458E-20	4.13873E-22	7.91768E-20	5.98140E-22	8.25326E-20	5.70294E-22	8.24917E-20	5.08263E-22
239.84	8.33528E-20	3.81319E-22	7.92667E-20	5.12168E-22	8.25788E-20	6.33413E-22	8.26830E-20	4.19311E-22
239.82	8.34483E-20	3.79731E-22	7.94899E-20	5.46973E-22	8.30736E-20	6.55288E-22	8.32347E-20	2.28686E-22
239.8	8.37197E-20	8.10697E-22	7.99830E-20	8.18986E-22	8.31734E-20	3.62204E-22	8.33484E-20	4.72601E-22
239.78	8.37667E-20	6.40155E-22	8.03683E-20	7.83063E-22	8.33903E-20	5.38911E-22	8.35302E-20	2.78864E-22
239.76	8.40380E-20	4.89617E-22	8.02605E-20	8.07211E-22	8.35178E-20	5.68174E-22	8.37598E-20	1.68660E-22
239.74	8.42162E-20	4.49382E-22	8.02726E-20	8.43098E-22	8.37761E-20	6.53711E-22	8.40860E-20	2.78830E-22
239.72	8.46367E-20	9.70882E-23	8.04942E-20	6.65079E-22	8.40613E-20	7.48541E-22	8.41957E-20	5.74826E-22
239.7	8.48311E-20	5.33133E-22	8.07273E-20	7.66064E-22	8.45609E-20	6.08422E-22	8.46740E-20	4.29018E-22
239.68	8.51232E-20	4.47495E-22	8.11581E-20	7.59415E-22	8.44640E-20	4.17410E-22	8.48658E-20	4.08514E-22
239.66	8.49692E-20	3.02090E-22	8.09522E-20	7.06824E-22	8.48949E-20	2.92558E-22	8.51603E-20	4.44663E-22
239.64	8.51547E-20	6.42083E-22	8.14278E-20	4.52640E-22	8.49437E-20	4.29410E-22	8.51747E-20	5.03103E-22
239.62	8.56298E-20	4.54796E-22	8.16041E-20	4.78804E-22	8.53625E-20	6.68737E-22	8.51728E-20	4.54719E-22
239.6	8.55039E-20	6.98679E-22	8.18965E-20	8.44478E-22	8.57219E-20	4.17877E-22	8.53730E-20	4.15623E-22
239.58	8.57787E-20	6.06959E-22	8.19704E-20	6.64304E-22	8.58246E-20	5.23611E-22	8.55949E-20	5.46358E-22
239.56	8.59698E-20	5.31371E-22	8.21568E-20	9.54480E-22	8.58643E-20	7.22064E-22	8.58684E-20	4.01077E-22
239.54	8.63757E-20	3.31492E-22	8.26612E-20	7.78080E-22	8.62700E-20	7.32039E-22	8.63149E-20	5.89882E-22
239.52	8.67148E-20	2.14816E-22	8.27649E-20	4.53265E-22	8.66503E-20	5.64850E-22	8.60807E-20	5.38644E-22
239.5	8.70105E-20	3.84632E-22	8.29704E-20	6.61323E-22	8.67158E-20	4.66120E-22	8.66287E-20	5.81674E-22
239.48	8.72023E-20	6.45220E-22	8.30072E-20	6.80610E-22	8.71382E-20	4.70892E-22	8.67969E-20	4.39351E-22
239.46	8.71198E-20	3.30575E-22	8.34899E-20	5.69278E-22	8.72197E-20	2.43083E-22	8.68622E-20	3.58739E-22
239.44	8.74442E-20	4.03463E-22	8.37532E-20	8.64940E-22	8.73449E-20	7.23703E-22	8.69114E-20	2.85790E-22
239.42	8.78197E-20	7.35175E-22	8.42365E-20	9.13220E-22	8.75257E-20	5.59599E-22	8.72508E-20	3.80619E-22
239.4	8.83133E-20	6.03725E-22	8.42653E-20	7.26642E-22	8.77906E-20	6.08883E-22	8.73236E-20	4.53248E-22
239.38	8.82035E-20	5.36296E-22	8.42893E-20	5.68374E-22	8.78835E-20	4.84148E-22	8.76271E-20	5.09530E-22
239.36	8.84811E-20	5.65027E-22	8.47187E-20	7.75067E-22	8.80163E-20	4.10731E-22	8.79663E-20	4.12307E-22
239.34	8.86866E-20	5.70985E-22	8.51672E-20	6.88303E-22	8.83960E-20	4.95556E-22	8.77881E-20	1.87852E-22
239.32	8.89364E-20	3.57948E-22	8.54116E-20	6.38410E-22	8.87748E-20	4.69181E-22	8.85708E-20	4.10902E-22
239.3	8.93571E-20	3.55183E-22	8.54136E-20	6.00964E-22	8.88070E-20	5.57905E-22	8.88337E-20	4.81991E-22
239.28	8.98098E-20	2.16020E-22	8.58523E-20	5.19849E-22	8.91575E-20	5.16762E-22	8.92058E-20	2.43337E-22
239.26	8.98587E-20	4.68395E-22	8.62445E-20	8.25350E-22	8.92739E-20	4.45909E-22	8.91942E-20	2.42642E-22
239.24	9.00262E-20	6.56109E-22	8.65652E-20	1.00912E-21	8.95432E-20	6.43706E-22	8.96826E-20	3.05268E-22
239.22	9.04030E-20	4.33188E-22	8.68150E-20	7.33151E-22	8.98266E-20	5.37794E-22	9.00324E-20	5.24411E-22
239.2	9.05309E-20	2.84194E-22	8.66512E-20	6.73458E-22	9.02396E-20	3.86118E-22	9.04272E-20	5.43651E-22
239.18	9.11021E-20	2.26017E-22	8.69352E-20	3.63435E-22	9.04907E-20	4.83906E-22	9.07090E-20	5.16193E-22
239.16	9.11929E-20	2.61950E-22	8.73999E-20	1.13180E-21	9.06911E-20	6.12774E-22	9.10965E-20	3.96201E-22
239.14	9.14805E-20	1.79338E-22	8.75128E-20	1.00572E-21	9.09211E-20	6.17274E-22	9.15397E-20	4.14390E-22
239.12	9.15364E-20	4.94002E-22	8.79241E-20	5.77732E-22	9.12538E-20	5.02119E-22	9.16902E-20	4.50111E-22
239.1	9.19728E-20	4.25636E-22	8.81930E-20	7.10494E-22	9.16000E-20	4.33608E-22	9.20154E-20	4.42736E-22
239.08	9.24152E-20	4.77321E-22	8.82276E-20	7.33984E-22	9.21649E-20	4.75637E-22	9.25580E-20	4.95886E-22
239.06	9.29474E-20	4.07576E-22	8.86752E-20	8.58985E-22	9.25740E-20	4.77848E-22	9.27462E-20	4.89118E-22
239.04	9.27218E-20	3.83256E-22	8.93158E-20	9.92263E-22	9.28254E-20	5.28707E-22	9.29707E-20	3.97227E-22
239.02	9.32592E-20	7.02327E-23	8.93870E-20	6.18912E-22	9.29504E-20	4.37496E-22	9.30429E-20	4.42089E-22
239	9.34117E-20	3.96284E-22	8.96144E-20	6.24106E-22	9.33043E-20	7.32499E-22	9.33633E-20	4.21848E-22
238.98	9.37850E-20	7.38158E-22	9.00602E-20	6.48230E-22	9.36969E-20	8.37555E-22	9.33685E-20	4.11416E-22
238.96	9.43507E-20	2.26435E-22	9.03516E-20	8.53661E-22	9.40023E-20	5.76754E-22	9.39660E-20	3.80008E-22
238.94	9.47888E-20	8.08345E-22	9.07322E-20	6.84931E-22	9.43278E-20	6.57255E-22	9.40577E-20	4.93149E-22
238.92	9.50870E-20	5.01631E-22	9.10588E-20	5.92148E-22	9.45767E-20	5.34412E-22	9.44615E-20	5.18777E-22
238.9	9.52689E-20	3.88683E-22	9.16036E-20	5.35369E-22	9.48391E-20	4.90505E-22	9.48234E-20	3.97959E-22
238.88	9.58721E-20	2.43038E-22	9.17590E-20	6.80723E-22	9.52530E-20	6.28227E-22	9.47519E-20	3.81202E-22
238.86	9.58331E-20	1.72724E-22	9.18403E-20	7.49776E-22	9.56066E-20	5.96250E-22	9.52499E-20	5.04576E-22
238.84	9.59640E-20	2.56269E-22	9.23984E-20	8.35662E-22	9.57237E-20	6.19040E-22	9.54219E-20	6.35018E-22
238.82	9.64265E-20	3.74744E-22	9.25551E-20	6.10129E-22	9.60665E-20	7.38761E-22	9.56853E-20	4.58536E-22
238.8	9.65870E-20	4.06972E-22	9.30304E-20	9.40389E-22	9.63870E-20	6.35087E-22	9.61763E-20	4.60065E-22
238.78	9.68634E-20	2.99902E-22	9.31925E-20	5.60983E-22	9.66702E-20	6.90901E-22	9.63920E-20	3.25627E-22
238.76	9.74111E-20	2.05942E-22	9.33164E-20	4.25728E-22	9.68690E-20	7.95444E-22	9.66180E-20	3.48213E-22
238.74	9.76066E-20	2.84262E-22	9.34920E-20	7.67241E-22	9.70833E-20	6.61081E-22	9.72114E-20	4.68111E-22
238.72	9.77922E-20	1.55426E-22	9.40031E-20	7.80527E-22	9.72993E-20	6.26308E-22	9.74371E-20	6.05426E-22
238.7	9.80691E-20	3.24775E-22	9.38681E-20	6.99636E-22	9.75249E-20	5.02238E-22	9.74325E-20	4.37298E-22
238.68	9.83035E-20	7.86034E-22	9.43338E-20	7.01324E-22	9.77831E-20	6.36520E-22	9.79838E-20	5.75038E-22
238.66	9.86840E-20	5.08481E-22	9.46362E-20	4.86611E-22	9.79703E-20	3.78209E-22	9.81702E-20	5.06231E-22
238.64	9.90805E-20	6.02579E-22	9.47290E-20	4.96714E-22	9.82612E-20	4.75708E-22	9.83782E-20	4.30462E-22
238.62	9.91931E-20	6.07287E-22	9.51505E-20	6.95329E-22	9.84985E-20	5.26162E-22	9.86867E-20	4.38199E-22
238.6	9.92819E-20	5.78693E-22	9.51161E-20	5.50600E-22	9.88876E-20	4.26720E-22	9.91169E-20	3.92515E-22
238.58	9.97915E-20	7.00674E-22	9.53444E-20	5.50949E-22	9.90317E-20	5.62884E-22	9.93321E-20	3.26379E-22
238.56	9.98632E-20	5.85721E-22	9.56566E-20	5.91367E-22	9.92413E-20	6.39012E-22	9.99456E-20	4.58094E-22
238.54	9.99870E-20	3.94868E-22	9.57311E-20	6.96048E-22	9.97405E-20	6.95523E-22	1.00171E-19	3.68662E-22
238.52	1.00465E-19	7.31979E-22	9.59985E-20	6.66529E-22	1.00125E-19	7.29181E-22	1.00375E-19	3.40366E-22
238.5	1.00859E-19	4.33160E-22	9.63084E-20	7.42270E-22	1.00477E-19	6.53452E-22	1.00865E-19	5.16845E-22
238.48	1.00949E-19	3.20841E-22	9.66088E-20	7.77999E-22	1.00727E-19	7.25894E-22	1.00834E-19	4.50131E-22
238.46	1.00807E-19	4.70942E-22	9.68033E-20	5.73252E-22	1.00994E-19	6.58690E-22	1.01375E-19	5.30347E-22
238.44	1.01309E-19	3.53425E-22	9.73194E-20	5.36933E-22	1.01251E-19	5.75455E-22	1.01497E-19	5.30487E-22
238.42	1.01832E-19	3.72903E-22	9.74804E-20	6.40390E-22	1.01726E-19	6.98180E-22	1.01552E-19	4.43613E-22
238.4	1.01908E-19	5.12787E-22	9.79434E-20	7.61818E-22	1.02051E-19	5.11208E-22	1.01868E-19	4.18562E-22
238.38	1.02246E-19	2.05971E-22	9.83922E-20	7.87315E-22	1.02163E-19	3.31026E-22	1.01941E-19	4.78643E-22
238.36	1.02448E-19	2.64036E-22	9.85899E-20	6.16232E-22	1.02553E-19	4.92378E-22	1.02236E-19	4.07521E-22
238.34	1.02857E-19	3.04094E-22	9.90741E-20	4.86460E-22	1.02943E-19	4.00294E-22	1.02621E-19	3.25411E-22
238.32	1.03227E-19	5.17329E-22	9.94137E-20	7.16947E-22	1.03175E-19	5.19906E-22	1.02782E-19	4.92574E-22
238.3	1.03700E-19	5.15517E-22	9.96414E-20	4.51996E-22	1.03437E-19	5.27294E-22	1.03170E-19	3.98975E-22
238.28	1.03769E-19	6.73663E-22	9.99862E-20	5.58051E-22	1.03615E-19	5.21220E-22	1.03475E-19	6.14416E-22
238.26	1.04361E-19	4.16365E-22	1.00472E-19	4.60450E-22	1.03866E-19	5.61581E-22	1.03717E-19	6.45448E-22
238.24	1.04644E-19	4.65801E-23	1.00831E-19	7.51510E-22	1.04056E-19	5.01710E-22	1.03778E-19	5.99072E-22
238.22	1.04879E-19	1.70829E-22	1.01139E-19	5.38181E-22	1.04464E-19	3.88108E-22	1.04245E-19	4.73519E-22
238.2	1.05489E-19	4.14673E-22	1.01461E-19	6.18788E-22	1.04836E-19	3.69971E-22	1.04745E-19	4.60666E-22
238.18	1.06159E-19	4.49803E-22	1.01832E-19	8.31210E-22	1.05268E-19	4.46225E-22	1.04964E-19	4.51427E-22
238.16	1.06203E-19	3.06357E-22	1.02222E-19	7.50353E-22	1.05289E-19	6.03925E-22	1.05289E-19	4.12479E-22
238.14	1.06322E-19	3.69290E-22	1.02103E-19	5.93763E-22	1.05551E-19	5.80646E-22	1.05785E-19	4.48516E-22
238.12	1.06789E-19	3.37933E-22	1.02356E-19	6.98187E-22	1.05930E-19	7.18015E-22	1.06137E-19	5.51819E-22
238.1	1.07195E-19	6.47919E-22	1.02689E-19	7.80891E-22	1.06308E-19	7.84868E-22	1.06379E-19	3.59195E-22
238.08	1.07600E-19	3.47764E-22	1.03211E-19	6.58762E-22	1.06711E-19	7.23261E-22	1.06692E-19	1.71346E-22
238.06	1.07856E-19	6.89001E-22	1.03591E-19	6.16480E-22	1.07123E-19	5.95180E-22	1.07232E-19	2.18669E-22
238.04	1.07943E-19	5.40224E-22	1.03688E-19	7.22984E-22	1.07364E-19	4.82206E-22	1.07672E-19	4.46617E-22
238.02	1.08332E-19	3.09526E-22	1.03772E-19	8.36281E-22	1.07624E-19	6.03934E-22	1.08074E-19	5.62653E-22
238	1.08695E-19	2.30571E-22	1.04300E-19	7.73813E-22	1.07939E-19	6.64203E-22	1.08236E-19	3.95758E-22
237.98	1.08952E-19	1.96578E-22	1.04548E-19	6.52231E-22	1.08275E-19	5.37348E-22	1.08688E-19	4.40696E-22
237.96	1.09225E-19	2.14771E-22	1.04948E-19	7.70704E-22	1.08695E-19	5.74746E-22	1.08881E-19	3.53276E-22
237.94	1.09481E-19	2.78584E-22	1.05089E-19	8.06666E-22	1.09097E-19	5.98895E-22	1.09476E-19	6.65013E-22
237.92	1.09709E-19	1.13736E-22	1.05430E-19	6.08879E-22	1.09408E-19	6.69883E-22	1.09758E-19	4.60201E-22
237.9	1.10182E-19	2.05590E-22	1.05849E-19	5.66531E-22	1.09589E-19	6.46472E-22	1.10017E-19	6.14316E-22
237.88	1.10427E-19	1.73311E-22	1.05930E-19	5.77481E-22	1.09912E-19	5.43121E-22	1.10274E-19	6.08850E-22
237.86	1.10798E-19	4.77362E-22	1.06189E-19	5.63308E-22	1.10486E-19	5.75516E-22	1.10580E-19	3.23399E-22
237.84	1.10950E-19	5.76744E-22	1.06687E-19	7.32005E-22	1.11023E-19	4.74371E-22	1.11004E-19	6.27442E-22
237.82	1.11289E-19	4.30636E-22	1.07083E-19	7.53425E-22	1.11427E-19	3.44181E-22	1.11496E-19	7.59919E-22
237.8	1.11891E-19	4.89999E-22	1.07462E-19	4.77159E-22	1.11759E-19	3.74001E-22	1.11691E-19	5.13868E-22
237.78	1.12206E-19	3.38779E-22	1.07797E-19	6.55255E-22	1.12098E-19	5.29096E-22	1.11946E-19	2.85940E-22
237.76	1.12350E-19	5.40246E-22	1.08073E-19	6.65918E-22	1.12294E-19	5.46066E-22	1.11976E-19	5.41880E-22
237.74	1.12480E-19	4.86888E-22	1.08468E-19	6.72628E-22	1.12494E-19	5.27324E-22	1.12095E-19	4.61550E-22
237.72	1.12858E-19	4.05042E-22	1.08808E-19	5.36782E-22	1.12890E-19	4.54642E-22	1.12366E-19	4.25711E-22
237.7	1.13259E-19	4.81924E-22	1.08994E-19	4.28035E-22	1.13082E-19	5.07179E-22	1.12743E-19	4.62391E-22
237.68	1.13578E-19	4.08306E-22	1.09465E-19	3.82841E-22	1.13006E-19	5.08797E-22	1.12766E-19	2.89173E-22
237.66	1.13703E-19	2.46323E-22	1.09744E-19	6.14725E-22	1.13339E-19	3.74177E-22	1.12867E-19	1.48488E-22
237.64	1.13882E-19	4.51982E-22	1.09975E-19	9.58813E-22	1.13723E-19	4.88770E-22	1.13170E-19	2.96805E-22
237.62	1.14340E-19	4.11828E-22	1.10243E-19	8.19784E-22	1.13857E-19	4.98121E-22	1.13546E-19	3.18002E-22
237.6	1.14558E-19	3.26534E-22	1.10219E-19	5.59269E-22	1.13961E-19	3.91155E-22	1.13675E-19	2.63700E-22
237.58	1.15014E-19	5.05617E-22	1.10348E-19	5.94462E-22	1.14127E-19	5.17348E-22	1.13930E-19	2.97364E-22
237.56	1.15201E-19	4.92742E-22	1.10880E-19	6.60048E-22	1.14505E-19	6.52506E-22	1.14340E-19	5.40144E-22
237.54	1.15382E-19	4.14853E-22	1.11065E-19	9.15766E-22	1.14767E-19	6.18250E-22	1.14680E-19	4.01023E-22
237.52	1.15722E-19	3.51053E-22	1.11380E-19	7.27406E-22	1.14907E-19	6.04717E-22	1.15122E-19	4.76748E-22
237.5	1.15911E-19	4.35428E-22	1.11528E-19	6.90541E-22	1.15016E-19	6.27834E-22	1.15598E-19	5.84975E-22
237.48	1.16106E-19	4.52747E-22	1.11582E-19	8.21924E-22	1.15174E-19	5.78975E-22	1.15833E-19	3.98966E-22
237.46	1.16425E-19	7.61553E-22	1.11754E-19	6.00988E-22	1.15616E-19	4.53047E-22	1.16030E-19	2.76767E-22
237.44	1.16752E-19	5.36840E-22	1.12086E-19	4.71061E-22	1.16039E-19	5.13868E-22	1.16223E-19	3.44172E-22
